Prov/Terr,CD/DR,CSD/SDR,CMA-CA/RMR-AR,Classification,Description,Total - Taxable Returns/Total - Déclarations imposables,Total Income - Taxable Returns/Revenu total - Déclarations imposables,Total Tax - Taxable Returns/Impôt total- Déclarations imposables,Average Income - Taxable Returns/  Revenu moyen - Déclarations imposables,Total - All Returns/Total - Toutes les déclarations,Total Income - All Returns/Revenu total - Toutes les déclarations ,"Under $10,000 - All Returns/Moins de 10 000$ - Toutes les déclarations ","$10,000 to $14,999 - All Returns/10 000$ à 14 999$ - Toutes les déclarations ","$15,000 to $19,999 - All Returns/15 000$ à 19 999$ - Toutes les déclarations","$20,000 to $24,999 - All Returns/20 000$ à 24 999$ - Toutes les déclarations ","$25,000 to $29,999 - All Returns/25 000$ à 29 999$ - Toutes les déclarations","$30,000 to $34,999 - All Returns/30 000$ à 34 999$ - Toutes les déclarations ","$35,000 to $39,999 - All Returns/35 000$ à 39 999$ - Toutes les déclarations","$40,000 to $44,999 - All Returns/40 000$ à 44 999$ - Toutes les déclarations ","$45,000 to $49,999 - All Returns/45 000$ à 49 999$ - Toutes les déclarations","$50,000 to $59,999 - All Returns/50 000$ à 59 999$ - Toutes les déclarations ","$60,000 to $69,999 - All Returns/60 000$ à 69 999$ - Toutes les déclarations ","$70,000 to $79,999 - All Returns/70 000$ à 79 999$ - Toutes les déclarations ","$80,000 to $89,999 - All Returns/80 000$ à 89 999$ - Toutes les déclarations ","$90,000 to $99,999 - All Returns/90 000$ à 99 999$ - Toutes les déclarations ","$100,000 to $149,999 - All Returns/100 000$ à 149 999$ - Toutes les déclarations ","$150,000 to $249,999 - All Returns/150 000$ à 249 999$ - Toutes les déclarations ","$250,000 and over - All Returns/250 000$ et plus - Toutes les déclarations ",Average Income - All Returns/  Revenu moyen - Toutes les déclarations
48,17,21,0,OUT/EXT     ,High Prairie,2670,152992000,24025000,57000,4600,176935000,900,380,480,360,310,270,230,200,190,300,230,180,170,120,210,40,20,39000
48,17,24,0,OUT/EXT     ,Swan Hills,830,55679000,10534000,67000,1160,58762000,180,100,80,90,50,60,40,40,50,70,80,70,60,50,130,30,,51000
48,17,26,0,OUT/EXT     ,Northern Sunrise County,310,19779000,3075000,64000,770,24835000,260,90,80,40,20,30,30,30,20,40,30,20,30,10,30,10,,32000
48,17,27,0,OUT/EXT     ,Big Lakes,690,34803000,4941000,50000,1640,47126000,450,180,210,140,110,90,70,60,40,90,50,30,40,20,40,,,29000
48,17,28,0,OUT/EXT     ,Kinuso,450,22954000,3021000,51000,1510,36486000,560,160,150,100,100,80,70,50,50,50,50,30,20,30,20,,,24000
48,17,29,0,OUT/EXT     ,Slave Lake,4060,261648000,45019000,64000,5610,279215000,850,410,410,320,340,310,270,280,260,400,370,310,280,220,440,120,40,50000
48,17,31,0,OUT/EXT     ,Opportunity No. 17,520,27660000,4225000,53000,1260,37271000,410,140,150,70,70,60,40,50,40,40,50,50,30,20,40,20,,30000
48,17,33,0,OUT/EXT     ,Lesser Slave River No.124,910,55393000,9070000,61000,1450,62113000,240,150,120,100,80,80,90,60,60,90,80,90,60,50,90,20,,43000
48,17,39,0,OUT/EXT     ,Nampa,480,27761000,4052000,58000,740,31394000,120,50,80,60,50,40,30,30,40,70,50,30,30,20,40,10,,43000
48,17,62,0,OUT/EXT     ,Clear Hills No. 21,490,26936000,3691000,55000,1020,32831000,270,120,100,80,60,70,50,50,30,50,50,30,20,10,20,,,32000
48,17,64,0,OUT/EXT     ,Hines Creek,510,27217000,3927000,53000,920,32455000,160,110,120,70,70,60,50,50,40,60,50,30,20,10,30,,,35000
48,17,76,0,OUT/EXT     ,Northern Lights No. 22,560,30598000,4372000,55000,1150,37642000,280,110,160,90,50,70,50,40,40,70,50,50,20,20,50,,,33000
48,17,78,0,OUT/EXT     ,Manning,1140,70751000,11287000,62000,1720,78443000,250,140,180,140,100,110,90,70,60,120,100,90,80,50,120,40,,46000
48,17,93,0,OUT/EXT     ,High Level,2320,145201000,21937000,63000,3880,164403000,830,290,310,250,210,210,180,160,160,300,240,180,160,120,210,70,10,42000
48,17,95,0,OUT/EXT     ,Mackenzie No. 23,3150,167228000,18782000,53000,6700,204306000,2120,540,590,450,330,320,310,290,280,460,370,230,130,100,120,40,20,30000
48,17,97,0,OUT/EXT     ,Rainbow Lake,480,45049000,9106000,93000,620,46027000,90,30,30,30,20,30,20,10,20,50,30,30,50,20,70,80,20,75000
48,17,828,0,OUT/EXT     ,Drift Pile River 150,70,3000000,401000,45000,360,5744000,190,40,40,,10,20,10,,10,10,,,,,,,,16000
48,17,835,0,OUT/EXT     ,Fox Lake 162,20,1516000,244000,63000,690,6733000,480,60,40,30,20,20,20,,,,,,,,,,,10000
48,17,837,0,OUT/EXT     ,John d'Or Prairie 215,,,,,130,2299000,70,10,10,,,,,,,,,,,,,,,17000
48,17,845,0,OUT/EXT     ,Hay Lake 209,30,932000,87000,35000,580,5778000,370,60,60,30,10,10,,,,,,,,,,,,10000
48,17,855,0,OUT/EXT     ,Desmarais,650,41926000,6921000,65000,2050,66491000,710,210,200,110,90,90,80,70,60,100,70,50,50,60,70,20,10,32000
48,17,856,0,OUT/EXT     ,Woodland Cree 226,30,1107000,115000,37000,310,5698000,160,30,30,20,20,,10,10,,,,,,,,,,18000
48,17,0,0,TOTAL       ,Total (CD/DR),20380,1220571000,188893000,60000,38850,1442987000,9940,3400,3610,2590,2130,2020,1720,1570,1440,2390,1970,1530,1220,930,1740,520,140,37000
48,18,2,0,OUT/EXT     ,Fox Creek,1150,81636000,15981000,71000,1520,85027000,260,70,100,100,90,60,70,60,50,80,90,100,90,60,190,60,,56000
48,18,5,0,OUT/EXT     ,Grande Cache,2110,142575000,26768000,68000,2890,150445000,440,210,190,180,150,130,120,100,90,180,210,200,200,130,280,60,10,52000
48,18,15,0,OUT/EXT     ,Greenview No. 16,1260,81136000,14260000,64000,2270,93333000,510,220,230,150,130,90,110,110,80,160,110,80,80,50,110,40,,41000
48,18,18,0,OUT/EXT     ,Valleyview,1910,122671000,20030000,64000,3480,142284000,750,330,370,280,200,200,160,130,100,200,150,130,120,80,200,60,30,41000
48,18,0,0,TOTAL       ,Total (CD/DR),6430,428017000,77039000,67000,10170,471090000,1960,830,900,710,560,470,460,400,320,630,570,520,490,310,770,220,50,46000
48,19,38,0,OUT/EXT     ,Peace River,4710,323084000,55577000,69000,6860,349140000,1090,530,470,460,410,350,340,310,260,470,430,320,350,280,580,160,70,51000
48,19,41,0,OUT/EXT     ,Smoky River No. 130,130,7608000,939000,59000,210,8810000,30,20,20,20,10,20,10,10,,10,10,,,,10,,,43000
48,19,42,0,OUT/EXT     ,McLennan,440,24580000,3604000,56000,770,29094000,110,90,100,60,60,40,40,30,30,50,40,30,40,20,30,,,38000
48,19,44,0,OUT/EXT     ,Donnelly,280,15363000,2207000,54000,420,17252000,50,40,30,40,30,20,30,40,20,30,20,20,20,20,20,,,41000
48,19,46,0,OUT/EXT     ,Falher,810,47331000,6348000,58000,1390,56209000,170,160,190,120,90,80,80,80,60,100,80,60,30,30,40,20,,40000
48,19,48,0,OUT/EXT     ,Girouxville,370,21304000,2940000,58000,570,23939000,80,50,70,40,40,30,30,40,20,50,30,30,20,20,20,10,,42000
48,19,49,0,OUT/EXT     ,Birch Hills County,540,30236000,4043000,56000,1100,37343000,240,170,140,90,40,50,40,50,40,50,60,40,30,30,40,20,,34000
48,19,56,0,OUT/EXT     ,Rycroft,520,29743000,4761000,57000,860,33940000,140,80,90,80,60,50,50,40,30,50,50,40,20,30,40,10,,40000
48,19,58,0,OUT/EXT     ,Spirit River,1010,58623000,8915000,58000,1640,66329000,270,150,180,150,90,80,90,90,70,120,90,60,60,50,80,20,,40000
48,19,59,0,OUT/EXT     ,Saddle Hills County,780,45537000,6908000,59000,1320,52879000,230,130,130,90,70,100,70,60,60,90,70,50,40,30,80,20,,40000
48,19,66,0,OUT/EXT     ,Fairview No. 136,260,14465000,2107000,56000,440,16101000,100,40,40,30,20,20,20,20,20,40,20,20,20,,20,,,36000
48,19,68,0,OUT/EXT     ,Fairview,2400,146368000,22772000,61000,3730,164388000,550,310,380,320,250,220,190,180,140,280,230,170,140,110,210,60,20,44000
48,19,71,0,OUT/EXT     ,Peace No. 135,150,8732000,1297000,59000,290,10377000,70,40,40,20,20,20,,10,20,20,10,,10,,10,,,35000
48,19,72,0,OUT/EXT     ,Berwyn,360,19469000,2891000,54000,630,23053000,100,70,80,60,30,40,40,30,30,50,30,30,20,20,20,,,37000
48,19,74,0,OUT/EXT     ,Grimshaw,1900,117973000,19748000,62000,2830,129905000,410,230,260,220,170,150,140,140,120,210,160,170,130,90,200,30,20,46000
48,19,0,0,TOTAL       ,Total (CD/DR),14650,910416000,145058000,62000,23050,1018760000,3640,2090,2200,1790,1370,1250,1160,1120,900,1610,1320,1060,920,730,1390,370,130,44000
48,0,0,0,TOTAL-PROV  ,Total Prov/Terr,1878690,134917189000,24872645000,72000,2726820,144895946000,418970,211640,214480,194650,159760,149470,142730,138310,121240,203210,162970,127320,105330,79840,179650,79690,37550,53000
59,0,0,915,CMA/RMR     ,Kelowna,93520,5252017000,757652000,56000,142180,5856269000,20810,14130,14410,11820,9830,9460,9010,8230,6600,10280,7660,5500,3750,2400,5220,2060,1030,41000
59,0,0,932,CMA/RMR     ,Abbotsford,76170,3917571000,538657000,51000,126030,4479461000,23420,16050,13180,9900,8220,7590,7010,6340,5230,8300,6180,4520,3190,1870,3540,1040,460,36000
59,0,0,933,CMA/RMR     ,Vancouver,1084860,68491046000,11336671000,63000,1801290,75653035000,385200,203780,151290,120020,101250,96470,93230,88400,74970,121390,91910,68570,51680,33840,72850,29530,16880,42000
59,0,0,935,CMA/RMR     ,Victoria,190770,11281825000,1696844000,59000,273910,12285155000,37840,24460,22600,19530,17260,17020,16730,17380,14480,22890,17580,13160,9530,5840,11480,4120,2020,45000
59,0,0,0,TOTAL       ,Total (CMA/RMR),1445320,88942459000,14329824000,62000,2343400,98273919000,467260,258420,201490,161280,136560,130540,125980,120360,101270,162860,123330,91760,68150,43950,93080,36740,20390,42000
59,0,0,905,CA/AR       ,Cranbrook,13680,742502000,106905000,54000,20360,824115000,2940,1960,1930,1660,1430,1370,1270,1120,920,1510,1140,850,640,480,810,250,80,40000
59,0,0,913,CA/AR       ,Penticton,22940,1182877000,162341000,52000,37220,1367563000,5420,4300,4460,3540,2810,2550,2390,2060,1620,2510,1680,1110,780,450,980,380,170,37000
59,0,0,918,CA/AR       ,Vernon,33230,1748209000,240765000,53000,52690,1985246000,8040,5780,5800,4680,3770,3570,3120,3000,2290,3630,2660,1830,1300,780,1640,560,250,38000
59,0,0,920,CA/AR       ,Salmon Arm,9870,505100000,65899000,51000,16370,586875000,2630,1880,1920,1470,1130,1140,1000,890,650,1120,750,510,400,230,450,140,60,36000
59,0,0,925,CA/AR       ,Kamloops,53110,2924169000,427332000,55000,80110,3246400000,12050,8000,7600,6180,5270,5170,4740,4510,3820,5900,4470,3450,2680,1670,3300,980,320,41000
59,0,0,930,CA/AR       ,Chilliwack,43160,2178258000,290500000,50000,70230,2505306000,11900,7880,7640,5900,4820,4470,4270,3710,3100,4900,3540,2620,1870,1040,1880,510,200,36000
59,0,0,934,CA/AR       ,Squamish,9320,496696000,73252000,53000,13260,539032000,2060,1210,1020,980,930,890,830,810,660,1050,810,590,400,290,540,150,50,41000
59,0,0,937,CA/AR       ,Duncan,22790,1152899000,154289000,51000,36800,1327256000,6150,4000,3810,3200,2580,2500,2230,2170,1650,2410,1810,1320,920,610,1030,310,110,36000
59,0,0,938,CA/AR       ,Nanaimo,49680,2579657000,353124000,52000,77170,2906227000,12260,8320,7640,6270,5520,5180,4760,4620,3600,5460,3980,2850,2080,1300,2360,720,260,38000
59,0,0,939,CA/AR       ,Parksville,19260,981047000,126133000,51000,28880,1113945000,3510,2700,3170,2890,2310,2160,2040,1910,1430,1970,1460,1010,690,450,820,260,130,39000
59,0,0,940,CA/AR       ,Port Alberni,12390,580350000,73206000,47000,20370,681092000,3300,2450,2230,1810,1550,1510,1240,1150,840,1320,940,700,480,260,460,90,30,33000
59,0,0,943,CA/AR       ,Courtenay,31820,1620544000,212170000,51000,47750,1816751000,6820,4860,4810,4230,3440,3370,3050,3000,2220,3490,2520,1810,1260,790,1490,450,160,38000
59,0,0,944,CA/AR       ,Campbell River,19020,999587000,138998000,53000,29300,1127929000,4500,3070,2980,2480,2030,2030,1670,1590,1320,2010,1530,1120,850,510,1160,370,80,38000
59,0,0,945,CA/AR       ,Powell River,9220,446436000,56776000,48000,14760,515502000,2280,1710,1610,1350,1030,1110,1010,830,700,900,570,470,370,270,410,100,30,35000
59,0,0,950,CA/AR       ,Williams Lake,9250,496783000,73452000,54000,14710,559677000,2580,1550,1490,1110,870,880,780,680,610,1130,930,670,480,320,500,110,40,38000
59,0,0,952,CA/AR       ,Quesnel,10970,577543000,84071000,53000,18060,656279000,3360,1980,1940,1470,1170,1020,880,790,660,1280,1000,730,640,380,590,120,40,36000
59,0,0,955,CA/AR       ,Prince Rupert,5820,303800000,44461000,52000,9530,343694000,1850,1050,940,770,650,580,460,450,380,600,460,370,300,190,350,100,10,36000
59,0,0,960,CA/AR       ,Kitimat,4530,289077000,48257000,64000,6600,309803000,1110,580,500,410,320,340,360,320,270,420,290,310,330,250,640,140,20,47000
59,0,0,965,CA/AR       ,Terrace,8640,452884000,64557000,52000,13720,511397000,2480,1370,1320,1040,970,870,770,700,600,980,700,530,470,280,500,120,30,37000
59,0,0,970,CA/AR       ,Prince George,42750,2395400000,367888000,56000,63170,2616899000,10060,6020,5650,4540,4010,3710,3500,3340,2810,4910,4110,3040,2320,1490,2740,680,250,41000
59,0,0,975,CA/AR       ,Dawson Creek,8400,497114000,79112000,59000,12300,542424000,1710,1210,1100,900,740,710,730,640,520,970,780,600,460,310,610,250,60,44000
59,0,0,977,CA/AR       ,Fort St. John,15630,1044032000,184529000,67000,21330,1104696000,3060,1570,1520,1360,1150,1080,1090,980,910,1630,1460,1230,970,750,1790,630,160,52000
59,0,0,0,TOTAL       ,Total (CA/AR),455480,24194962000,3428017000,53000,704650,27188107000,110060,73440,71080,58230,48500,46220,42180,39260,31570,50110,37580,27700,20690,13140,25020,7400,2500,39000
59,1,3,0,OUT/EXT     ,Elkford,1340,103359000,20412000,77000,1830,107206000,320,120,100,80,80,70,70,60,40,70,70,80,120,170,330,60,,59000
59,1,6,0,OUT/EXT     ,Sparwood,2210,154227000,28793000,70000,3200,164465000,510,260,290,200,160,150,130,120,90,150,150,130,170,200,390,90,10,51000
59,1,12,0,OUT/EXT     ,Fernie,3600,218537000,37179000,61000,5090,234355000,800,430,460,410,330,310,260,220,200,310,250,230,160,200,390,100,40,46000
59,1,19,0,OUT/EXT     ,East Kootenay B,890,48700000,7318000,55000,1470,55618000,290,140,150,110,80,100,70,60,60,100,80,60,50,40,70,20,,38000
59,1,28,0,OUT/EXT     ,Kimberley,4280,209067000,27851000,49000,6120,231632000,810,520,640,610,450,460,400,410,280,450,310,260,160,120,200,50,10,38000
59,1,37,0,OUT/EXT     ,East Kootenay E,360,17911000,2387000,50000,600,20860000,90,90,60,50,40,30,40,30,30,40,30,20,20,10,20,,,35000
59,1,39,0,OUT/EXT     ,Invermere,2650,146976000,21038000,55000,3700,158945000,500,270,360,310,290,250,240,230,230,310,200,150,90,70,120,60,20,43000
59,1,40,0,OUT/EXT     ,Radium Hot Springs,620,30250000,3955000,49000,870,33459000,110,80,80,80,80,80,60,50,40,70,30,30,20,10,30,10,,38000
59,1,46,0,OUT/EXT     ,East Kootenay F,1480,74593000,9866000,50000,2150,81849000,360,180,210,200,180,160,140,120,80,150,120,80,50,30,70,30,,38000
59,1,48,0,OUT/EXT     ,East Kootenay G,420,18484000,2427000,44000,630,21041000,100,60,70,60,50,60,40,30,30,50,30,20,10,,,,,33000
59,1,0,0,TOTAL       ,Total (CD/DR),17860,1022103000,161227000,57000,25670,1109430000,3890,2150,2410,2110,1750,1670,1450,1330,1080,1710,1280,1040,840,840,1620,430,90,43000
59,3,4,0,OUT/EXT     ,Creston,4210,196375000,24233000,47000,7620,239327000,1350,950,1040,740,530,530,380,400,280,490,290,220,130,90,130,60,10,31000
59,3,10,0,OUT/EXT     ,Central Kootenay A,560,22671000,2442000,41000,1050,28856000,210,150,150,120,80,70,60,50,40,40,30,20,,10,10,,,28000
59,3,11,0,OUT/EXT     ,Salmo,830,36339000,4669000,44000,1560,44595000,330,210,200,140,120,90,90,80,50,80,60,50,30,10,20,,,29000
59,3,13,0,OUT/EXT     ,Central Kootenay B,1210,54881000,6793000,46000,2210,66057000,470,290,290,190,150,140,110,120,80,140,80,70,40,10,30,10,,30000
59,3,15,0,OUT/EXT     ,Nelson,8320,426628000,57176000,51000,13070,487401000,2060,1550,1400,1080,950,830,810,750,540,870,630,460,350,230,390,140,50,37000
59,3,17,0,OUT/EXT     ,Central Kootenay C,60,3156000,426000,52000,110,3907000,20,10,20,,,10,,,,,,,,,,,,35000
59,3,19,0,OUT/EXT     ,Slocan,230,8136000,841000,36000,510,10932000,130,110,50,60,40,30,20,20,10,20,,,,,,,,22000
59,3,23,0,OUT/EXT     ,Kaslo,860,37695000,4206000,44000,1580,46270000,320,210,220,140,120,100,100,80,60,80,50,40,20,10,20,10,,29000
59,3,27,0,OUT/EXT     ,Silverton,150,6817000,829000,47000,270,8289000,60,40,30,30,10,20,,,10,20,10,,,,,,,31000
59,3,32,0,OUT/EXT     ,New Denver,430,19081000,2202000,44000,760,22645000,150,80,100,80,50,60,50,40,30,40,30,10,10,,20,,,30000
59,3,39,0,OUT/EXT     ,Central Kootenay D,160,6882000,824000,44000,350,8835000,100,60,40,40,20,20,10,10,,10,,,,,,,,25000
59,3,41,0,OUT/EXT     ,Central Kootenay E,320,14301000,1656000,45000,500,16247000,100,60,50,60,30,50,20,30,30,30,20,10,,,10,,,32000
59,3,45,0,OUT/EXT     ,Castlegar,6420,341420000,49135000,53000,9760,380261000,1540,940,990,810,630,610,570,510,420,670,520,440,380,210,400,100,20,39000
59,3,47,0,OUT/EXT     ,Central Kootenay G,150,6280000,749000,43000,280,7760000,70,40,40,20,20,20,10,20,,10,,,,,,,,27000
59,3,50,0,OUT/EXT     ,Nakusp,1250,55901000,6535000,45000,2110,66916000,320,270,280,210,150,140,130,130,90,140,90,60,50,20,40,,,32000
59,3,52,0,OUT/EXT     ,Central Kootenay H,2080,97759000,12934000,47000,3600,114274000,720,490,450,310,240,180,170,170,130,240,150,120,90,60,80,10,,32000
59,3,56,0,OUT/EXT     ,Central Kootenay I,,,,,10,184000,,,,,,,,,,,,,,,,,,17000
59,3,58,0,OUT/EXT     ,Central Kootenay J,430,20370000,2754000,47000,660,22847000,100,80,80,60,50,40,40,40,30,40,30,20,30,10,20,,,35000
59,3,60,0,OUT/EXT     ,Central Kootenay K,300,13510000,1478000,44000,720,18559000,190,110,100,60,50,40,40,30,30,30,20,20,,,10,,,26000
59,3,0,0,TOTAL       ,Total (CD/DR),27960,1368409000,179900000,49000,46730,1594162000,8220,5650,5520,4140,3250,2970,2620,2480,1830,2940,2030,1580,1150,680,1200,370,100,34000
59,5,5,0,OUT/EXT     ,Fruitvale,2070,111642000,16635000,54000,3030,122393000,460,300,260,250,190,160,170,160,130,210,180,170,140,90,130,20,,40000
59,5,9,0,OUT/EXT     ,Montrose,730,41468000,6271000,57000,980,44330000,140,50,80,70,70,80,70,50,50,70,60,70,50,40,40,,,45000
59,5,14,0,OUT/EXT     ,Trail,5400,286144000,41421000,53000,8020,317205000,1080,840,840,680,560,500,490,470,340,540,390,420,310,180,290,70,30,40000
59,5,23,0,OUT/EXT     ,Rossland,2170,132244000,20777000,61000,3000,140658000,460,220,220,230,190,180,170,160,140,190,180,170,130,90,180,60,30,47000
59,5,30,0,OUT/EXT     ,Kootenay Boundary B,460,24540000,3608000,53000,700,27384000,100,70,50,70,50,40,50,50,30,50,40,20,30,20,30,10,,39000
59,5,32,0,OUT/EXT     ,Grand Forks,3410,154199000,19340000,45000,6070,186278000,1090,770,790,610,460,420,340,280,230,380,250,180,100,50,100,20,,31000
59,5,37,0,OUT/EXT     ,Midway,310,14384000,1688000,47000,570,17819000,100,70,80,60,30,30,30,30,20,30,20,20,10,10,20,,,31000
59,5,42,0,OUT/EXT     ,Greenwood,360,15025000,1716000,41000,830,20483000,200,140,110,80,60,60,30,30,20,30,20,10,,,,,,25000
59,5,50,0,OUT/EXT     ,Kootenay Boundary C,720,35952000,4694000,50000,1170,42702000,180,130,140,110,90,70,70,70,50,70,60,40,30,20,30,20,,37000
59,5,54,0,OUT/EXT     ,Kootenay Boundary E,530,23089000,2820000,44000,1250,30335000,380,190,170,110,80,60,50,50,40,50,30,10,10,,20,,,24000
59,5,0,0,TOTAL       ,Total (CD/DR),16160,838687000,118970000,52000,25610,949587000,4180,2780,2750,2280,1790,1600,1470,1340,1040,1630,1220,1110,810,500,840,220,90,37000
59,7,5,0,OUT/EXT     ,Osoyoos,3730,176551000,21383000,47000,6090,207606000,840,690,810,690,460,430,390,370,260,360,240,170,110,60,140,40,20,34000
59,7,9,0,OUT/EXT     ,Keremeos,1460,59206000,6304000,40000,2970,78638000,540,460,490,350,220,180,150,130,90,130,90,50,20,20,40,10,,26000
59,7,14,0,OUT/EXT     ,Oliver,4590,201663000,22891000,44000,8010,247947000,1190,1040,1110,900,670,570,480,430,310,480,280,170,130,70,110,50,10,31000
59,7,24,0,OUT/EXT     ,Princeton,2160,107664000,14574000,50000,3700,126612000,590,470,480,340,280,240,190,150,110,240,190,120,100,60,120,30,,34000
59,7,26,0,OUT/EXT     ,Okanagan-Similkameen B,470,20911000,2643000,45000,950,26594000,210,160,130,100,60,70,40,40,30,40,30,20,,,20,,,28000
59,7,35,0,OUT/EXT     ,Summerland,6150,322599000,42941000,52000,9640,365324000,1410,930,1060,910,720,660,630,560,470,660,500,350,220,150,300,100,40,38000
59,7,53,0,OUT/EXT     ,Okanagan-Similkameen G,150,5917000,674000,39000,390,8872000,70,80,90,20,30,30,10,20,10,10,,,,,,,,23000
59,7,55,0,OUT/EXT     ,Okanagan-Similkameen H,150,7583000,928000,50000,280,8952000,60,30,30,20,20,20,20,10,10,10,,,,,,,,32000
59,7,0,0,TOTAL       ,Total (CD/DR),18860,902095000,112340000,48000,32010,1070545000,4910,3870,4200,3350,2460,2200,1910,1710,1280,1930,1330,900,590,370,730,230,90,33000
59,9,9,0,OUT/EXT     ,Hope,3050,143048000,18108000,47000,5770,175382000,1200,780,720,500,400,370,300,290,200,310,230,180,110,40,100,30,10,30000
59,9,14,0,OUT/EXT     ,Fraser Valley A,210,7829000,812000,38000,460,10622000,120,80,50,40,40,30,20,20,10,20,10,,,,,,,23000
59,9,16,0,OUT/EXT     ,Fraser Valley B,60,2551000,300000,41000,160,3746000,40,30,20,,10,10,,,,,,,,,,,,24000
59,9,27,0,OUT/EXT     ,Harrison Hot Springs,830,39504000,5005000,48000,1320,46088000,190,130,160,130,100,90,90,80,60,90,50,50,40,20,40,,,35000
59,9,48,0,OUT/EXT     ,Fraser Valley C,220,10338000,1294000,46000,420,12364000,90,60,40,30,30,30,20,10,,30,30,10,10,,,,,29000
59,9,62,0,OUT/EXT     ,Fraser Valley G,780,36439000,4203000,47000,1400,42847000,300,170,160,130,110,90,70,90,60,80,50,40,20,,20,,,31000
59,9,0,0,TOTAL       ,Total (CD/DR),5150,239708000,29722000,47000,9530,291049000,1950,1260,1150,840,690,610,510,490,350,530,380,290,200,70,180,40,20,31000
59,17,27,0,OUT/EXT     ,Capital F,5260,306548000,43960000,58000,8210,343492000,1330,900,840,670,570,510,490,480,360,550,400,290,220,120,310,130,60,42000
59,17,29,0,OUT/EXT     ,Capital G,2400,127981000,17354000,53000,3790,145499000,570,440,410,360,270,250,220,220,150,260,170,130,90,80,100,50,30,38000
59,17,56,0,OUT/EXT     ,Capital H (Part 2),90,3390000,349000,37000,190,4388000,50,40,20,20,10,,,,,,,,,,,,,24000
59,17,0,0,TOTAL       ,Total (CD/DR),7750,437919000,61664000,56000,12190,493378000,1940,1380,1270,1060,850,760,710,700,510,820,570,420,320,200,420,170,90,40000
59,19,15,0,OUT/EXT     ,Cowichan Valley G,220,10545000,1227000,49000,340,11891000,60,40,30,40,20,30,,20,20,20,20,,,,10,,,35000
59,19,16,0,OUT/EXT     ,Lake Cowichan,2190,99667000,12391000,45000,3800,118462000,690,520,410,350,290,260,220,180,160,250,140,130,70,40,80,20,,31000
59,19,21,0,OUT/EXT     ,Ladysmith,6960,353324000,47386000,51000,10750,399378000,1720,1010,1120,930,750,720,670,650,460,750,570,430,290,210,370,80,20,37000
59,19,33,0,OUT/EXT     ,Cowichan Valley F,340,15684000,1800000,46000,550,18038000,90,70,70,50,50,40,40,30,20,40,10,20,10,,10,,,33000
59,19,35,0,OUT/EXT     ,Cowichan Valley I,10,612000,78000,44000,20,623000,,,,,,,,,,,,,,,,,,42000
59,19,43,0,OUT/EXT     ,Cowichan Valley A,2640,156687000,23438000,59000,3870,170749000,610,320,300,280,220,260,230,240,170,300,240,190,160,100,180,60,30,44000
59,19,46,0,OUT/EXT     ,Cowichan Valley B,3080,170677000,25456000,55000,4270,183747000,620,350,330,290,240,300,270,260,230,350,290,240,180,110,170,30,20,43000
59,19,49,0,OUT/EXT     ,Cowichan Valley C,3110,183965000,26667000,59000,4350,199600000,560,330,370,330,300,280,260,310,190,340,310,210,180,100,180,60,40,46000
59,19,0,0,TOTAL       ,Total (CD/DR),18550,991162000,138445000,53000,27930,1102487000,4350,2630,2630,2270,1870,1890,1700,1680,1250,2040,1570,1220,900,570,1010,260,110,39000
59,21,14,0,OUT/EXT     ,Nanaimo B,2040,107750000,14189000,53000,3440,124766000,630,390,380,320,250,220,180,190,120,190,140,120,80,50,110,50,,36000
59,21,30,0,OUT/EXT     ,Nanaimo E,6340,355256000,49123000,56000,9540,395377000,1380,920,980,790,670,660,570,550,410,700,490,360,290,180,390,170,60,41000
59,21,32,0,OUT/EXT     ,Nanaimo F,20,734000,110000,46000,30,875000,,,,,,,,,,,,,,,,,,30000
59,21,36,0,OUT/EXT     ,Nanaimo H,,,,,,,,,,,,,,,,,,,,,,,,
59,21,0,0,TOTAL       ,Total (CD/DR),8400,463986000,63436000,55000,13010,521295000,2020,1320,1360,1110,920,890,750,750,530,890,630,480,360,230,500,220,70,40000
59,23,19,0,OUT/EXT     ,Ucluelet,1050,53535000,7204000,51000,1660,60632000,330,170,160,140,140,120,120,80,90,110,70,40,30,20,40,,,37000
59,23,25,0,OUT/EXT     ,Tofino,1090,47154000,6179000,43000,1650,53779000,280,190,160,180,150,140,80,100,70,100,70,50,20,20,30,10,,33000
59,23,49,0,OUT/EXT     ,Alberni-Clayoquot C,40,1553000,211000,44000,310,5670000,140,30,30,20,20,10,20,,,,,,,,,,,18000
59,23,0,0,TOTAL       ,Total (CD/DR),2170,102243000,13594000,47000,3620,120081000,750,390,350,340,310,270,210,190,160,220,140,90,50,40,70,20,10,33000
59,25,24,0,OUT/EXT     ,Comox-Strathcona C,2200,112003000,15174000,51000,3450,125908000,620,320,360,290,260,220,220,200,140,240,170,130,90,60,110,30,10,37000
59,25,25,0,OUT/EXT     ,Gold River,690,34951000,4836000,51000,1130,39919000,230,120,100,90,80,70,60,50,40,80,60,60,40,30,40,,,35000
59,25,29,0,OUT/EXT     ,Zeballos,50,2108000,228000,44000,120,2846000,50,,10,10,,10,,,,,,,,,,,,24000
59,25,30,0,OUT/EXT     ,Tahsis,130,4821000,560000,39000,260,6289000,50,50,50,30,20,20,10,10,10,,,,,,,,,24000
